1,2,38,OFF
1,2,39,OFF
1,2,40,OFF
1,2,41,OFF
1,2,42,OFF
1,2,43,OFF
1,2,44,OFF
1,2,45,OFF
1,2,46,OFF
1,2,47,OFF
1,2,48,OFF
1,2,49,OFF
1,2,50,OFF
1,2,51,OFF
1,2,52,OFF
1,2,53,OFF
1,2,54,OFF
1,2,55,OFF
1,2,56,OFF
1,2,57,OFF
1,2,58,OFF
1,2,59,OFF
1,3,0,OFF
1,3,1,OFF
1,3,2,OFF
1,3,3,OFF
1,3,4,OFF
1,3,5,OFF
1,3,6,OFF
1,3,7,OFF
1,3,8,OFF
1,3,9,OFF
1,3,10,OFF
1,3,11,OFF
1,3,12,OFF
1,3,13,OFF
1,3,14,OFF
1,3,15,OFF
1,3,16,OFF
1,3,17,OFF
1,3,18,OFF
1,3,19,OFF
1,3,20,OFF
1,3,21,OFF
1,3,22,OFF
1,3,23,OFF
1,3,24,OFF
1,3,25,OFF
1,3,26,OFF
1,3,27,OFF
1,3,28,OFF
1,3,29,OFF
1,3,30,OFF
1,3,31,OFF
1,3,32,OFF
1,3,33,OFF
1,3,34,OFF
1,3,35,OFF
1,3,36,OFF
1,3,37,OFF
1,3,38,OFF
1,3,39,OFF
1,3,40,OFF
1,3,41,OFF
1,3,42,OFF
1,3,43,OFF
1,3,44,OFF
1,3,45,OFF
1,3,46,OFF
1,3,47,OFF
1,3,48,OFF
1,3,49,OFF
1,3,50,OFF
1,3,51,OFF
1,3,52,OFF
1,3,53,OFF
1,3,54,OFF
1,3,55,OFF
1,3,56,OFF
1,3,57,OFF
1,3,58,OFF
1,3,59,OFF
1,4,0,OFF
1,4,1,OFF
1,4,2,OFF
1,4,3,OFF
1,4,4,OFF
1,4,5,OFF
1,4,6,OFF
1,4,7,OFF
1,4,8,OFF
1,4,9,OFF
1,4,10,OFF
1,4,11,OFF
1,4,12,OFF
1,4,13,OFF
1,4,14,OFF
1,4,15,OFF
1,4,16,OFF
1,4,17,OFF
1,4,18,OFF
1,4,19,OFF
1,4,20,OFF
1,4,21,OFF
1,4,22,OFF
1,4,23,OFF
1,4,24,OFF
1,4,25,OFF
1,4,26,OFF
1,4,27,OFF
1,4,28,OFF
1,4,29,OFF
1,4,30,OFF
1,4,31,OFF
1,4,32,OFF
1,4,33,OFF
1,4,34,OFF
1,4,35,OFF
1,4,36,OFF
1,4,37,OFF
1,4,38,OFF
1,4,39,OFF
1,4,40,OFF
1,4,41,OFF
1,4,42,OFF
1,4,43,OFF
1,4,44,OFF
1,4,45,OFF
1,4,46,OFF
1,4,47,OFF
1,4,48,OFF
1,4,49,OFF
1,4,50,OFF
1,4,51,OFF
1,4,52,OFF
1,4,53,OFF
1,4,54,OFF
1,4,55,OFF
1,4,56,OFF
1,4,57,OFF
1,4,58,OFF
1,4,59,OFF
1,5,0,OFF
1,5,1,OFF
1,5,2,OFF
1,5,3,OFF
1,5,4,OFF
1,5,5,OFF
1,5,6,OFF
1,5,7,OFF
1,5,8,OFF
1,5,9,OFF
1,5,10,OFF
1,5,11,OFF
1,5,12,OFF
1,5,13,OFF
1,5,14,OFF
1,5,15,OFF
1,5,16,OFF
1,5,17,OFF
1,5,18,OFF
1,5,19,OFF
1,5,20,OFF
1,5,21,OFF
1,5,22,OFF
1,5,23,OFF
1,5,24,OFF
1,5,25,OFF
1,5,26,OFF
1,5,27,OFF
1,5,28,OFF
1,5,29,OFF
1,5,30,OFF
1,5,31,OFF
1,5,32,OFF
1,5,33,OFF
1,5,34,OFF
1,5,35,OFF
1,5,36,OFF
1,5,37,OFF
1,5,38,OFF
1,5,39,OFF
1,5,40,OFF
1,5,41,OFF
1,5,42,OFF
1,5,43,OFF
1,5,44,OFF
1,5,45,OFF
1,5,46,OFF
1,5,47,OFF
1,5,48,OFF
1,5,49,OFF
1,5,50,OFF
1,5,51,OFF
1,5,52,OFF
1,5,53,OFF
1,5,54,OFF
1,5,55,OFF
1,5,56,OFF
1,5,57,OFF
1,5,58,OFF
1,5,59,OFF
1,6,0,OFF
1,6,1,OFF
1,6,2,OFF
1,6,3,OFF
1,6,4,OFF
1,6,5,OFF
1,6,6,OFF
1,6,7,OFF
1,6,8,OFF
1,6,9,OFF
1,6,10,OFF
1,6,11,OFF
1,6,12,OFF
1,6,13,OFF
1,6,14,OFF
1,6,15,OFF
1,6,16,OFF
1,6,17,OFF
1,6,18,OFF
1,6,19,OFF
1,6,20,OFF
1,6,21,OFF
1,6,22,OFF
1,6,23,OFF
1,6,24,OFF
1,6,25,OFF
1,6,26,OFF
1,6,27,OFF
1,6,28,ON
1,6,29,ON
1,6,30,ON
1,6,31,ON
1,6,32,ON
1,6,33,ON
1,6,34,ON
1,6,35,ON
1,6,36,ON
1,6,37,ON
1,6,38,ON
1,6,39,ON
1,6,40,ON
1,6,41,ON
1,6,42,ON
1,6,43,ON
1,6,44,ON
1,6,45,ON
1,6,46,ON
1,6,47,ON
1,6,48,ON
1,6,49,ON
1,6,50,ON
1,6,51,ON
1,6,52,ON
1,6,53,ON
1,6,54,ON
1,6,55,ON
1,6,56,ON
1,6,57,ON
1,6,58,ON
1,6,59,ON
1,7,0,ON
1,7,1,ON
1,7,2,ON
1,7,3,ON
1,7,4,ON
1,7,5,ON
1,7,6,ON
1,7,7,ON
1,7,8,ON
1,7,9,ON
1,7,10,ON
1,7,11,ON
1,7,12,ON
1,7,13,ON
1,7,14,ON
1,7,15,ON
1,7,16,ON
1,7,17,OFF
1,7,18,OFF
1,7,19,OFF
1,7,20,OFF
1,7,21,OFF
1,7,22,OFF
1,7,23,OFF
1,7,24,OFF
1,7,25,OFF
1,7,26,OFF
1,7,27,OFF
1,7,28,OFF
1,7,29,OFF
1,7,30,OFF
1,7,31,OFF
1,7,32,OFF
1,7,33,OFF
1,7,34,OFF
1,7,35,OFF
1,7,36,OFF
1,7,37,OFF
1,7,38,OFF
1,7,39,OFF
1,7,40,OFF
1,7,41,OFF
1,7,42,OFF
1,7,43,OFF
1,7,44,OFF
1,7,45,OFF
1,7,46,OFF
1,7,47,OFF
1,7,48,OFF
1,7,49,OFF
1,7,50,OFF
1,7,51,OFF
1,7,52,OFF
1,7,53,OFF
1,7,54,OFF
1,7,55,OFF
1,7,56,OFF
1,7,57,OFF
1,7,58,OFF
1,7,59,OFF
1,8,0,OFF
1,8,1,OFF
1,8,2,OFF
1,8,3,OFF
1,8,4,OFF
1,8,5,OFF
1,8,6,OFF
1,8,7,OFF
1,8,8,OFF
1,8,9,OFF
1,8,10,OFF
1,8,11,OFF
1,8,12,OFF
1,8,13,OFF
1,8,14,OFF
1,8,15,OFF
1,8,16,OFF
1,8,17,OFF
1,8,18,OFF
1,8,19,OFF
1,8,20,OFF
1,8,21,OFF
1,8,22,OFF
1,8,23,OFF
1,8,24,OFF
1,8,25,OFF
1,8,26,OFF
1,8,27,OFF
1,8,28,OFF
1,8,29,OFF
1,8,30,OFF
1,8,31,OFF
1,8,32,OFF
1,8,33,OFF
1,8,34,OFF
1,8,35,OFF
1,8,36,OFF
1,8,37,OFF
1,8,38,OFF
1,8,39,OFF
1,8,40,OFF
1,8,41,OFF
1,8,42,OFF
1,8,43,OFF
1,8,44,OFF
1,8,45,OFF
1,8,46,OFF
1,8,47,OFF
1,8,48,OFF
1,8,49,OFF
1,8,50,OFF
1,8,51,OFF
1,8,52,OFF
1,8,53,OFF
1,8,54,OFF
1,8,55,OFF
1,8,56,OFF
1,8,57,OFF
1,8,58,OFF
1,8,59,OFF
1,9,0,OFF
1,9,1,OFF
1,9,2,OFF
1,9,3,OFF
1,9,4,OFF
1,9,5,OFF
1,9,6,OFF
1,9,7,OFF
1,9,8,OFF
1,9,9,OFF
1,9,10,OFF
1,9,11,OFF
1,9,12,OFF
1,9,13,OFF
1,9,14,OFF
1,9,15,OFF
1,9,16,OFF
1,9,17,OFF
1,9,18,OFF
1,9,19,OFF
1,9,20,OFF
1,9,21,OFF
1,9,22,OFF
1,9,23,OFF
1,9,24,OFF
1,9,25,OFF
1,9,26,OFF
1,9,27,OFF
1,9,28,OFF
1,9,29,OFF
1,9,30,OFF
1,9,31,OFF
1,9,32,OFF
1,9,33,OFF
1,9,34,OFF
1,9,35,OFF
1,9,36,OFF
1,9,37,OFF
1,9,38,OFF
1,9,39,OFF
1,9,40,OFF
1,9,41,OFF
1,9,42,OFF
1,9,43,OFF
1,9,44,OFF
1,9,45,OFF
1,9,46,OFF
1,9,47,OFF
1,9,48,OFF
1,9,49,OFF
1,9,50,OFF
1,9,51,OFF
1,9,52,OFF
1,9,53,OFF
1,9,54,OFF
1,9,55,OFF
1,9,56,OFF
1,9,57,OFF
1,9,58,OFF
1,9,59,OFF
1,10,0,OFF
1,10,1,OFF
1,10,2,OFF
1,10,3,OFF
1,10,4,OFF
1,10,5,OFF
1,10,6,OFF
1,10,7,OFF
1,10,8,OFF
1,10,9,OFF
1,10,10,OFF
1,10,11,OFF
1,10,12,OFF
1,10,13,OFF
1,10,14,OFF
1,10,15,OFF
1,10,16,OFF
1,10,17,OFF
1,10,18,OFF
1,10,19,OFF
1,10,20,OFF
1,10,21,OFF
1,10,22,OFF
1,10,23,OFF
1,10,24,OFF
1,10,25,OFF
1,10,26,OFF
1,10,27,OFF
1,10,28,OFF
1,10,29,OFF
1,10,30,OFF
1,10,31,OFF
1,10,32,OFF
1,10,33,OFF
1,10,34,OFF
1,10,35,OFF
1,10,36,OFF
1,10,37,OFF
1,10,38,OFF
1,10,39,OFF
1,10,40,OFF
1,10,41,OFF
1,10,42,OFF
1,10,43,OFF
1,10,44,OFF
1,10,45,OFF
1,10,46,OFF
1,10,47,OFF
1,10,48,OFF
1,10,49,OFF
1,10,50,OFF
1,10,51,OFF
1,10,52,OFF
1,10,53,OFF
1,10,54,OFF
1,10,55,OFF
1,10,56,OFF
1,10,57,OFF
1,10,58,OFF
1,10,59,OFF
1,11,0,OFF
1,11,1,OFF
1,11,2,OFF
1,11,3,OFF
1,11,4,OFF
1,11,5,OFF
1,11,6,OFF
1,11,7,OFF
1,11,8,OFF
1,11,9,OFF
1,11,10,OFF
1,11,11,OFF
1,11,12,OFF
1,11,13,OFF
1,11,14,OFF
1,11,15,OFF
1,11,16,OFF
1,11,17,OFF
1,11,18,OFF
1,11,19,OFF
1,11,20,OFF
1,11,21,OFF
1,11,22,OFF
1,11,23,OFF
1,11,24,OFF
1,11,25,OFF
1,11,26,OFF
1,11,27,OFF
1,11,28,OFF
1,11,29,OFF
1,11,30,OFF
1,11,31,OFF
1,11,32,OFF
1,11,33,OFF
1,11,34,OFF
1,11,35,OFF
1,11,36,OFF
1,11,37,OFF
1,11,38,OFF
1,11,39,OFF
1,11,40,OFF
1,11,41,OFF
1,11,42,OFF
1,11,43,OFF
1,11,44,OFF
1,11,45,OFF
1,11,46,OFF
1,11,47,OFF
1,11,48,OFF
1,11,49,OFF
1,11,50,OFF
1,11,51,OFF
1,11,52,OFF
1,11,53,OFF
1,11,54,OFF
1,11,55,OFF
1,11,56,OFF
1,11,57,OFF
1,11,58,OFF
1,11,59,OFF
1,12,0,OFF
1,12,1,OFF
1,12,2,OFF
1,12,3,OFF
1,12,4,OFF
1,12,5,OFF
1,12,6,OFF
1,12,7,OFF
1,12,8,OFF
1,12,9,OFF
1,12,10,OFF
1,12,11,OFF
1,12,12,OFF
1,12,13,OFF
1,12,14,OFF
1,12,15,OFF
1,12,16,OFF
1,12,17,OFF
1,12,18,OFF
1,12,19,OFF
1,12,20,OFF
1,12,21,OFF
1,12,22,OFF
1,12,23,OFF
1,12,24,OFF
1,12,25,OFF
1,12,26,OFF
1,12,27,OFF
1,12,28,OFF
1,12,29,OFF
1,12,30,OFF
1,12,31,OFF
1,12,32,OFF
1,12,33,OFF
1,12,34,OFF
1,12,35,OFF
1,12,36,OFF
1,12,37,OFF
1,12,38,OFF
1,12,39,OFF
1,12,40,OFF
1,12,41,OFF
1,12,42,OFF
1,12,43,OFF
1,12,44,OFF
1,12,45,OFF
1,12,46,OFF
1,12,47,OFF
1,12,48,OFF
1,12,49,OFF
1,12,50,OFF
1,12,51,OFF
1,12,52,OFF
1,12,53,OFF
1,12,54,OFF
1,12,55,OFF
1,12,56,OFF
1,12,57,OFF
1,12,58,OFF
1,12,59,OFF
1,13,0,OFF
1,13,1,OFF
1,13,2,OFF
1,13,3,OFF
1,13,4,OFF
1,13,5,OFF
1,13,6,OFF
1,13,7,OFF
1,13,8,OFF
1,13,9,OFF
1,13,10,OFF
1,13,11,OFF
1,13,12,OFF
1,13,13,OFF
1,13,14,OFF
1,13,15,OFF
1,13,16,OFF
1,13,17,OFF
1,13,18,OFF
1,13,19,OFF
1,13,20,OFF
1,13,21,OFF
1,13,22,OFF
1,13,23,OFF
1,13,24,OFF
1,13,25,OFF
1,13,26,OFF
1,13,27,OFF
1,13,28,OFF
1,13,29,OFF
1,13,30,OFF
1,13,31,OFF
1,13,32,OFF
1,13,33,OFF
1,13,34,OFF
1,13,35,OFF
1,13,36,OFF
1,13,37,OFF
1,13,38,OFF
1,13,39,OFF
1,13,40,OFF
1,13,41,OFF
1,13,42,OFF
1,13,43,OFF
1,13,44,OFF
1,13,45,OFF
1,13,46,OFF
1,13,47,OFF
1,13,48,OFF
1,13,49,OFF
1,13,50,OFF
1,13,51,OFF
1,13,52,OFF
1,13,53,OFF
1,13,54,OFF
1,13,55,OFF
1,13,56,OFF
1,13,57,OFF
1,13,58,OFF
1,13,59,OFF
1,14,0,OFF
1,14,1,OFF
1,14,2,OFF
1,14,3,OFF
1,14,4,OFF
1,14,5,OFF
1,14,6,OFF
1,14,7,OFF
1,14,8,OFF
1,14,9,OFF
1,14,10,OFF
1,14,11,OFF
1,14,12,OFF
1,14,13,OFF
1,14,14,OFF
1,14,15,OFF
1,14,16,OFF
1,14,17,OFF
1,14,18,OFF
1,14,19,OFF
1,14,20,OFF
1,14,21,OFF
1,14,22,OFF
1,14,23,OFF
1,14,24,OFF
1,14,25,OFF
1,14,26,OFF
1,14,27,OFF
1,14,28,OFF
1,14,29,OFF
1,14,30,OFF
1,14,31,OFF
1,14,32,OFF
1,14,33,OFF
1,14,34,OFF
1,14,35,OFF
1,14,36,OFF
1,14,37,OFF
1,14,38,OFF
1,14,39,OFF
1,14,40,OFF
1,14,41,OFF
1,14,42,OFF
1,14,43,OFF
1,14,44,OFF
1,14,45,OFF
1,14,46,OFF
1,14,47,OFF
1,14,48,OFF
1,14,49,OFF
1,14,50,OFF
1,14,51,OFF
1,14,52,OFF
1,14,53,OFF
1,14,54,OFF
1,14,55,OFF
1,14,56,OFF
1,14,57,OFF
1,14,58,OFF
1,14,59,OFF
1,15,0,OFF
1,15,1,OFF
1,15,2,OFF
1,15,3,OFF
1,15,4,OFF
1,15,5,OFF
1,15,6,OFF
1,15,7,OFF
1,15,8,OFF
1,15,9,OFF
1,15,10,OFF
1,15,11,OFF
1,15,12,OFF
1,15,13,OFF
1,15,14,OFF
1,15,15,OFF
1,15,16,OFF
1,15,17,OFF
1,15,18,OFF
1,15,19,OFF
1,15,20,OFF
1,15,21,OFF
1,15,22,OFF
1,15,23,OFF
1,15,24,OFF
1,15,25,OFF
1,15,26,OFF
1,15,27,OFF
1,15,28,OFF
1,15,29,OFF
1,15,30,OFF
1,15,31,OFF
1,15,32,OFF
1,15,33,OFF
1,15,34,OFF
1,15,35,OFF
1,15,36,OFF
1,15,37,OFF
1,15,38,OFF
1,15,39,OFF
1,15,40,OFF
1,15,41,OFF
1,15,42,OFF
1,15,43,OFF
1,15,44,OFF
1,15,45,OFF
1,15,46,OFF
1,15,47,OFF
1,15,48,OFF
1,15,49,OFF
1,15,50,OFF
1,15,51,OFF
1,15,52,OFF
1,15,53,OFF
1,15,54,OFF
1,15,55,OFF
1,15,56,OFF
1,15,57,OFF
1,15,58,OFF
1,15,59,OFF
1,16,0,OFF
1,16,1,OFF
1,16,2,OFF
1,16,3,OFF
1,16,4,OFF
1,16,5,OFF
1,16,6,OFF
1,16,7,OFF
1,16,8,OFF
1,16,9,OFF
1,16,10,OFF
1,16,11,OFF
1,16,12,OFF
1,16,13,OFF
1,16,14,OFF
1,16,15,OFF
1,16,16,OFF
1,16,17,OFF
1,16,18,OFF
1,16,19,OFF
1,16,20,OFF
1,16,21,OFF
1,16,22,OFF
1,16,23,OFF
1,16,24,OFF
1,16,25,OFF
1,16,26,OFF
1,16,27,OFF
1,16,28,OFF
1,16,29,OFF
1,16,30,OFF
1,16,31,OFF
1,16,32,OFF
1,16,33,OFF
1,16,34,OFF
1,16,35,OFF
1,16,36,OFF
1,16,37,OFF
1,16,38,OFF
1,16,39,OFF
1,16,40,OFF
1,16,41,OFF
1,16,42,OFF
1,16,43,OFF
1,16,44,OFF
1,16,45,OFF
1,16,46,OFF
1,16,47,OFF
1,16,48,OFF
1,16,49,OFF
1,16,50,OFF
1,16,51,OFF
1,16,52,OFF
1,16,53,OFF
1,16,54,OFF
1,16,55,OFF
1,16,56,OFF
1,16,57,OFF
1,16,58,OFF
1,16,59,OFF
1,17,0,OFF
1,17,1,OFF
1,17,2,OFF
1,17,3,OFF
1,17,4,OFF
1,17,5,OFF
1,17,6,OFF
1,17,7,OFF
1,17,8,OFF
1,17,9,OFF
1,17,10,OFF
1,17,11,OFF
1,17,12,OFF
1,17,13,OFF
1,17,14,OFF
1,17,15,OFF
1,17,16,OFF
1,17,17,OFF
1,17,18,OFF
1,17,19,OFF
1,17,20,OFF
1,17,21,OFF
1,17,22,OFF
1,17,23,OFF
1,17,24,OFF
1,17,25,OFF
1,17,26,OFF
1,17,27,OFF
1,17,28,OFF
1,17,29,OFF
1,17,30,OFF
1,17,31,OFF
1,17,32,OFF
1,17,33,OFF
1,17,34,OFF
1,17,35,OFF
1,17,36,OFF
1,17,37,OFF
1,17,38,OFF
1,17,39,OFF
1,17,40,OFF
1,17,41,OFF
1,17,42,OFF
1,17,43,OFF
1,17,44,OFF
1,17,45,OFF
1,17,46,OFF
1,17,47,OFF
1,17,48,OFF
1,17,49,OFF
1,17,50,OFF
1,17,51,OFF
1,17,52,OFF
1,17,53,OFF
1,17,54,OFF
1,17,55,OFF
1,17,56,OFF
1,17,57,OFF
1,17,58,ON
1,17,59,ON
1,18,0,ON
1,18,1,ON
1,18,2,ON
1,18,3,ON
1,18,4,ON
1,18,5,ON
1,18,6,ON
1,18,7,ON
1,18,8,ON
1,18,9,ON
1,18,10,ON
1,18,11,ON
1,18,12,ON
1,18,13,ON
1,18,14,ON
1,18,15,ON
1,18,16,ON
1,18,17,ON
1,18,18,ON
1,18,19,ON
1,18,20,ON
1,18,21,ON
1,18,22,ON
1,18,23,ON
1,18,24,ON
1,18,25,ON
1,18,26,ON
1,18,27,ON
1,18,28,ON
1,18,29,ON
1,18,30,ON
1,18,31,ON
1,18,32,ON
1,18,33,ON
1,18,34,ON
1,18,35,ON
1,18,36,ON
1,18,37,ON
1,18,38,ON
1,18,39,ON
1,18,40,ON
1,18,41,ON
1,18,42,ON
1,18,43,ON
1,18,44,ON
1,18,45,ON
1,18,46,ON
1,18,47,ON
1,18,48,ON
1,18,49,ON
1,18,50,ON
1,18,51,ON
1,18,52,ON
1,18,53,ON
1,18,54,ON
1,18,55,ON
1,18,56,ON
1,18,57,ON
1,18,58,ON
1,18,59,ON
1,19,0,ON
1,19,1,ON
1,19,2,ON
1,19,3,ON
1,19,4,ON
1,19,5,ON
1,19,6,ON
1,19,7,ON
1,19,8,ON
1,19,9,ON
1,19,10,ON
1,19,11,ON
1,19,12,ON
1,19,13,ON
1,19,14,ON
1,19,15,ON
1,19,16,ON
1,19,17,ON
1,19,18,ON
1,19,19,ON
1,19,20,ON
1,19,21,ON
1,19,22,ON
1,19,23,ON
1,19,24,ON
1,19,25,ON
1,19,26,ON
1,19,27,ON
1,19,28,ON
1,19,29,ON
1,19,30,ON
1,19,31,ON
1,19,32,ON
1,19,33,ON
1,19,34,ON
1,19,35,ON
1,19,36,ON
1,19,37,ON
1,19,38,ON
1,19,39,ON
1,19,40,ON
1,19,41,ON
1,19,42,ON
1,19,43,ON
1,19,44,ON
1,19,45,ON
1,19,46,ON
1,19,47,ON
1,19,48,ON
1,19,49,ON
1,19,50,ON
1,19,51,ON
1,19,52,ON
1,19,53,ON
1,19,54,ON
1,19,55,ON
1,19,56,ON
1,19,57,ON
1,19,58,ON
1,19,59,ON
1,20,0,ON
1,20,1,ON
1,20,2,ON
1,20,3,ON
1,20,4,ON
1,20,5,ON
1,20,6,ON
1,20,7,ON
1,20,8,ON
1,20,9,ON
1,20,10,ON
1,20,11,ON
1,20,12,ON
1,20,13,ON
1,20,14,ON
1,20,15,ON
1,20,16,ON
1,20,17,ON
1,20,18,ON
1,20,19,ON
1,20,20,ON
1,20,21,ON
1,20,22,ON
1,20,23,ON
1,20,24,ON
1,20,25,ON
1,20,26,ON
1,20,27,ON
1,20,28,ON
1,20,29,ON
1,20,30,ON
1,20,31,ON
1,20,32,ON
1,20,33,ON
1,20,34,ON
1,20,35,ON
1,20,36,ON
1,20,37,ON
1,20,38,ON
1,20,39,ON
1,20,40,ON
1,20,41,ON
1,20,42,ON
1,20,43,ON
1,20,44,ON
1,20,45,ON
1,20,46,ON
1,20,47,ON
1,20,48,ON
1,20,49,ON
1,20,50,ON
1,20,51,ON
1,20,52,ON
1,20,53,ON
1,20,54,ON
1,20,55,ON
1,20,56,ON
1,20,57,ON
1,20,58,ON
1,20,59,ON
1,21,0,ON
1,21,1,ON
1,21,2,ON
1,21,3,ON
1,21,4,ON
1,21,5,ON
1,21,6,ON
1,21,7,ON
1,21,8,ON
1,21,9,ON
1,21,10,ON
1,21,11,ON
1,21,12,ON
1,21,13,ON
1,21,14,ON
1,21,15,ON
1,21,16,ON
1,21,17,ON
1,21,18,ON
1,21,19,ON
1,21,20,ON
1,21,21,ON
1,21,22,ON
1,21,23,ON
1,21,24,ON
1,21,25,ON
1,21,26,ON
1,21,27,ON
1,21,28,ON
1,21,29,ON
1,21,30,ON
1,21,31,ON
1,21,32,ON
1,21,33,ON
1,21,34,ON
1,21,35,ON
1,21,36,ON
1,21,37,ON
1,21,38,ON
1,21,39,ON
1,21,40,ON
1,21,41,ON
1,21,42,ON
1,21,43,ON
1,21,44,ON
1,21,45,ON
1,21,46,ON
1,21,47,ON
1,21,48,ON
1,21,49,ON
1,21,50,ON
1,21,51,ON
1,21,52,ON
1,21,53,ON
1,21,54,ON
1,21,55,ON
1,21,56,ON
1,21,57,ON
1,21,58,ON
1,21,59,ON
1,22,0,ON
1,22,1,ON
1,22,2,ON
1,22,3,ON
1,22,4,ON
1,22,5,ON
1,22,6,ON
1,22,7,ON
1,22,8,ON
1,22,9,ON
1,22,10,ON
1,22,11,ON
1,22,12,ON
1,22,13,ON
1,22,14,ON
1,22,15,ON
1,22,16,ON
1,22,17,ON
1,22,18,ON
1,22,19,ON
1,22,20,ON
1,22,21,ON
1,22,22,ON
1,22,23,ON
1,22,24,ON
1,22,25,ON
1,22,26,ON
1,22,27,ON
1,22,28,ON
1,22,29,ON
1,22,30,ON
1,22,31,ON
1,22,32,ON
1,22,33,ON
1,22,34,ON
1,22,35,ON
1,22,36,ON
1,22,37,ON
1,22,38,ON
1,22,39,ON
1,22,40,ON
1,22,41,ON
1,22,42,ON
1,22,43,ON
1,22,44,ON
1,22,45,ON
1,22,46,ON
1,22,47,OFF
1,22,48,OFF
1,22,49,OFF
1,22,50,OFF
1,22,51,OFF
1,22,52,OFF
1,22,53,OFF
1,22,54,OFF
1,22,55,OFF
1,22,56,OFF
1,22,57,OFF
1,22,58,OFF
1,22,59,OFF
1,23,0,OFF
1,23,1,OFF
1,23,2,OFF
1,23,3,OFF
1,23,4,OFF
1,23,5,OFF
1,23,6,OFF
1,23,7,OFF
1,23,8,OFF
1,23,9,OFF
1,23,10,OFF
1,23,11,OFF
1,23,12,OFF
1,23,13,OFF
1,23,14,OFF
1,23,15,OFF
1,23,16,OFF
1,23,17,OFF
1,23,18,OFF
1,23,19,OFF
1,23,20,OFF
1,23,21,OFF
1,23,22,OFF
1,23,23,OFF
1,23,24,OFF
1,23,25,OFF
1,23,26,OFF
1,23,27,OFF
1,23,28,OFF
1,23,29,OFF
1,23,30,OFF
1,23,31,OFF
1,23,32,OFF
1,23,33,OFF
1,23,34,OFF
1,23,35,OFF
1,23,36,OFF
1,23,37,OFF
1,23,38,OFF
1,23,39,OFF
1,23,40,OFF
1,23,41,OFF
1,23,42,OFF
1,23,43,OFF
1,23,44,OFF
1,23,45,OFF
1,23,46,OFF
1,23,47,OFF
1,23,48,OFF
1,23,49,OFF
1,23,50,OFF
1,23,51,OFF
1,23,52,OFF
